Category,Product,Min Price (INR/kg),Max Price (INR/kg),Average Price (INR/kg)
Grains,Rice,72.210490293797,101.13074090322357,86.67061559851028
Vegetables,Spinach,93.97363126669734,119.12394573688667,106.548788501792
Fruits,Melons,113.85770637798525,177.5708023023104,145.71425434014782
Vegetables,Bell Peppers,66.87644756820852,119.43770150820707,93.1570745382078
Pulses,Chickpeas,99.59325447177476,121.32183904610726,110.457546758941
Vegetables,Spinach,98.3937531169974,130.14489628993525,114.26932470346632
Pulses,Lentils,29.218822606685613,80.84307427881713,55.03094844275137
Vegetables,Bitter Gourd,74.14715164480002,90.42789757516475,82.28752460998238
Grains,Quinoa,79.37732998407223,123.28802259378652,101.33267628892938
Fruits,Blueberries,26.147955868026443,72.40553295478502,49.27674441140573
Vegetables,Spinach,97.61325111031087,126.7911508355098,112.20220097291033
Pulses,Green Gram,95.97802107897819,152.62100390367917,124.29951249132867
Grains,Quinoa,114.78035016626981,171.5830307031973,143.18169043473355
Fruits,Dates,97.21682604512533,116.63482044208786,106.9258232436066
Vegetables,Drumsticks,110.12937630135589,166.66572675264445,138.39755152700016
Fruits,Apples,98.61777666998871,138.22051547483684,118.41914607241279
Vegetables,Cauliflower,109.96371860028471,130.94239379792924,120.45305619910698
Fruits,Avocado,84.55093286900939,112.88113496100985,98.71603391500962
Vegetables,Kale,85.751094970693,133.3982624370839,109.57467870388845
Fruits,Pomegranate,110.70983181879613,125.0444614146322,117.87714661671416
Grains,Whole Wheat,116.69223741982078,131.88432305033257,124.28828023507668
Vegetables,Bell Peppers,104.60110680283267,143.95863769923625,124.27987225103446
Vegetables,Zucchini,96.66110800376431,141.5320358700005,119.09657193688241
Vegetables,Okra,71.75185794950926,119.12348830754189,95.43767312852557
Fruits,Oranges,115.46528390306072,164.99996431894735,140.23262411100404
Vegetables,Bell Peppers,67.98043957384829,117.01091284077746,92.49567620731287
Fruits,Berries,24.15141255188773,56.168996153243114,40.16020435256542
Fruits,Grapefruit,50.71913642932098,68.24528945796581,59.4822129436434
Fruits,Lemon,75.68221804984252,90.2081525071524,82.94518527849746
Vegetables,Cucumber,84.02514258362349,101.6573006820865,92.841221632855
Vegetables,Bitter Gourd,45.60854083523526,91.28283682493834,68.4456888300868
Vegetables,Cucumber,101.71639561127905,155.5966703228801,128.65653296707958
Vegetables,Kale,119.37977409912442,156.2694376958866,137.8246058975055
Vegetables,Zucchini,43.31541770634,103.26137791825363,73.28839781229681
Grains,Barley,24.053421435642246,66.16250226768958,45.10796185166591
Pulses,Chickpeas,79.71000564520848,110.3031011808661,95.0065534130373
Fruits,Dates,35.538203568158714,45.12498818735405,40.331595877756385
Pulses,Green Gram,61.41299508848184,104.83958566603268,83.12629037725726
Pulses,Black Gram,38.544927555631055,83.07787087912469,60.81139921737787
Fruits,Papaya,30.985722438979344,49.32436745153978,40.15504494525956
Vegetables,Beetroot,38.31265026369437,69.87872207688125,54.095686170287806
Vegetables,Cucumber,65.4033623204605,111.77210511075832,88.5877337156094
Grains,Quinoa,72.68120865388539,123.57510691376139,98.12815778382338
Vegetables,Drumsticks,49.05461590863091,63.78208102660552,56.418348467618216
Vegetables,Cauliflower,100.773786308093,127.11119993027657,113.94249311918477
Grains,Rice,69.49321388680406,121.3455371616584,95.41937552423123
Vegetables,Tomatoes,26.552059104824444,65.26650187189588,45.90928048836017
Grains,Oats,42.89452893748407,66.61442571436692,54.75447732592549
Vegetables,Cucumber,83.37475642700892,93.36231914339773,88.36853778520333
Vegetables,Zucchini,41.38344255414887,96.09140589543986,68.73742422479437
Vegetables,Zucchini,37.65304811175221,80.93964552409349,59.29634681792285
Fruits,Berries,23.08803484004968,55.6611707946449,39.374602817347295
Vegetables,Tomatoes,26.67717863771845,65.31711576790768,45.99714720281307
Vegetables,Cucumber,25.36184749162725,53.10109218437871,39.23146983800298
Fruits,Apples,55.75789356361838,79.79533632372085,67.77661494366961
Grains,Quinoa,107.26461157315141,132.1593196735963,119.71196562337386
Grains,Quinoa,80.60454084660913,119.31399555307527,99.9592681998422
Vegetables,Cauliflower,101.41838268270153,122.85078963749774,112.13458616009964
Grains,Whole Wheat,116.58756275606044,166.41659512482545,141.50207894044294
Vegetables,Cabbage,38.813627873222096,56.12870264110154,47.471165257161815
Vegetables,Cucumber,24.85772228478938,55.36444827677558,40.11108528078248
Fruits,Lemon,35.05752002401182,83.10657774431331,59.08204888416257
Vegetables,Bell Peppers,67.3695974210696,126.06464232783307,96.71711987445133
Fruits,Pomegranate,45.10253944926303,90.26745351074436,67.68499648000369
Pulses,Chickpeas,83.85875647644285,105.77941665692435,94.81908656668361
Vegetables,Asparagus,46.83424239002697,95.92530993048952,71.37977616025825
Fruits,Pineapple,93.50821230422068,113.45123579288997,103.47972404855533
Fruits,Apples,28.52616498256094,43.268044417687264,35.8971047001241
Fruits,Papaya,112.74723814844322,163.2216600400279,137.98444909423557
Vegetables,Okra,56.85025358770137,112.75571174660651,84.80298266715394
Fruits,Blueberries,87.59569478028713,157.84544333346315,122.72056905687515
Fruits,Guava,108.73964553359089,166.38588205362237,137.56276379360662
Fruits,Melons,66.45069940482664,116.038001108501,91.24435025666382
Fruits,Oranges,20.562267763586995,54.710341632905916,37.636304698246455
Grains,Ragi,99.43467540789452,147.6986846990128,123.56668005345367
Vegetables,Asparagus,41.85186976285982,95.36950779373238,68.6106887782961
Pulses,Green Gram,60.468775189296615,81.70371812002315,71.08624665465989
Fruits,Papaya,38.50696103024079,48.79542881523824,43.65119492273951
Fruits,Avocado,47.397536114795265,62.03710597846461,54.717321046629934
Fruits,Berries,28.14498185585775,73.73769623598065,50.9413390459192
Pulses,Soybeans,47.208924652940524,106.68619624071582,76.94756044682816
Fruits,Watermelon,38.37026564681105,55.09354799467948,46.731906820745266
Fruits,Pomegranate,82.99705533930168,109.79995469018137,96.39850501474152
Vegetables,Drumsticks,109.55575378378698,167.42725564040776,138.49150471209737
Fruits,Blueberries,91.43701705712355,136.38474410471485,113.91088058091921
Fruits,Watermelon,22.31710648448339,48.19015516215905,35.25363082332122
Pulses,Green Gram,92.3006002347613,145.3487897529473,118.82469499385431
Fruits,Berries,60.02947578550576,94.65158932095888,77.34053255323232
Fruits,Berries,28.011086759709336,70.40535084157383,49.20821880064159
Fruits,Lemon,36.448035794915405,87.6329479115414,62.0404918532284
Vegetables,Beetroot,120.3358271712208,150.81140201017556,135.57361459069818
Vegetables,Carrots,102.79146964416263,138.6432835280517,120.71737658610718
Grains,Ragi,107.8232342091639,129.49752492829734,118.66037956873062
Grains,Quinoa,32.189953801848795,73.81399195646429,53.00197287915654
Vegetables,Spinach,97.58513775326962,126.7218023017983,112.15347002753396
Pulses,Green Gram,63.466205256529335,78.84123772272572,71.15372148962753
Fruits,Pomegranate,82.81509369109556,111.38374584391418,97.09941976750487
Fruits,Watermelon,68.94393561320184,118.09040024068715,93.5171679269445
Grains,Ragi,111.4433131770537,166.1385880248895,138.7909506009716
Fruits,Papaya,93.10928153055309,140.17597189697545,116.64262671376427
Fruits,Figs,90.63865100176766,125.5645964749313,108.10162373834947
Fruits,Berries,24.1587114631535,51.322913333281434,37.74081239821747
Grains,Barley,40.71619565322794,99.21758192496523,69.96688878909659
Grains,Brown Rice,45.02465928766371,58.24358370912552,51.63412149839461
Vegetables,Beetroot,113.92367791558647,140.40346010613936,127.16356901086291
Pulses,Black-eyed Peas,86.45156215034712,104.06492318127921,95.25824266581316
Grains,Ragi,106.50107065442536,159.04477685323826,132.7729237538318
Vegetables,Okra,50.946637801064114,90.10819739011332,70.52741759558872
Vegetables,Asparagus,58.13166342014462,71.72103389066211,64.92634865540336
Fruits,Melons,123.09957076710411,182.20581379144264,152.65269227927337
Vegetables,Cucumber,100.26677341422236,155.5908488489952,127.92881113160877
Fruits,Berries,27.45986146937979,75.22000841540623,51.33993494239301
Fruits,Grapefruit,90.43391822542937,139.1093841739506,114.77165119968998
Pulses,Chickpeas,65.84391916509333,93.73292577717947,79.7884224711364
Fruits,Pomegranate,101.54044922632295,165.33032826526096,133.43538874579195
Fruits,Papaya,40.88305824514518,49.78955081174021,45.336304528442696
Vegetables,Bitter Gourd,19.88358412084674,66.96000823098187,43.42179617591431
Vegetables,Okra,57.91202316525,116.46285559020909,87.18743937772955
Vegetables,Cauliflower,114.5968274412043,145.75809674741654,130.1774620943104
Vegetables,Bell Peppers,39.39561340108793,60.80481677461824,50.10021508785309
Vegetables,Cabbage,32.28639835126661,72.87305835470787,52.57972835298724
Vegetables,Cabbage,53.0404289931128,102.72778425020493,77.88410662165887
Fruits,Papaya,40.882862888858135,52.162145214602035,46.52250405173008
Vegetables,Bitter Gourd,96.36815884508214,115.75299273663522,106.06057579085868
Fruits,Guava,44.96072528101011,71.88057534451892,58.420650312764515
Pulses,Lentils,105.37405281462806,144.31171923769182,124.84288602615993
Pulses,Chickpeas,67.52976063296586,100.29058620227528,83.91017341762057
Pulses,Black-eyed Peas,108.6468581290538,156.71377481812323,132.6803164735885
Vegetables,Bell Peppers,113.02430385712385,167.04964796246517,140.0369759097945
Pulses,Chickpeas,121.12488166185398,153.34357065630041,137.2342261590772
Vegetables,Tomatoes,71.64265264984925,116.86766561637106,94.25515913311015
Fruits,Oranges,24.546272490282718,45.66779776539753,35.10703512784012
Vegetables,Carrots,93.7525714549985,125.34464019081751,109.548605822908
Pulses,Soybeans,125.68145324990058,175.0360533862222,150.3587533180614
Vegetables,Asparagus,44.29107899023485,98.97132093654066,71.63119996338776
Vegetables,Cauliflower,106.40414266378808,129.76165594301992,118.08289930340399
Vegetables,Spinach,97.67233045962257,121.32321309502615,109.49777177732436
Fruits,Dates,88.17488701113425,124.1708676126657,106.17287731189998
Fruits,Papaya,93.4777485827053,139.61971405728815,116.54873131999673
Fruits,Watermelon,40.735462247228,55.413825279306415,48.074643763267204
Grains,Ragi,84.09688302451218,126.30375165885383,105.200317341683
Vegetables,Cucumber,81.32615149585953,95.57949543124298,88.45282346355125
Vegetables,Okra,74.93137661289087,116.01074250847452,95.4710595606827
Vegetables,Beetroot,97.28852938102068,154.16867226551682,125.72860082326875
Fruits,Figs,89.80380406667646,119.20527851919387,104.50454129293516
Fruits,Apples,54.45622276132458,72.56290637519261,63.5095645682586
Fruits,Melons,25.957590842628022,49.884809733306824,37.92120028796742
Fruits,Apples,92.57713610606356,147.24039457932062,119.90876534269209
Fruits,Guava,108.88889148410814,157.32104649486794,133.10496898948804
Vegetables,Cucumber,24.54575017699394,52.478142591519834,38.51194638425689
Grains,Barley,85.2322419054468,103.48102039033209,94.35663114788944
Pulses,Green Gram,75.36278627193971,118.18883007870147,96.77580817532059
Fruits,Berries,21.728466973446466,76.32190550597637,49.02518623971142
Vegetables,Cauliflower,107.24760622530574,128.7855379549842,118.01657209014496
Grains,Whole Wheat,118.74079432031922,128.96385783414192,123.85232607723057
Grains,Quinoa,34.263845714878336,76.83519188899372,55.54951880193603
Pulses,Soybeans,100.34615197006671,125.26929890548168,112.8077254377742
Vegetables,Kale,35.83222530437448,76.4076818980773,56.11995360122589
Fruits,Guava,89.19032072919173,132.0594546280965,110.62488767864411
Pulses,Chickpeas,85.2918127495211,107.38153198906619,96.33667236929364
Fruits,Berries,24.5814414025433,52.375482421538486,38.47846191204089
Vegetables,Zucchini,34.66854558347131,82.23828646083864,58.45341602215497
Vegetables,Okra,72.83780052402103,134.23071823486126,103.53425937944115
Fruits,Papaya,99.7164126530197,147.5955948302141,123.6560037416169
Grains,Quinoa,113.42876123291661,130.7321694531937,122.08046534305515
Fruits,Oranges,114.50591532567223,132.2326096275037,123.36926247658798
Grains,Barley,23.694961234119546,68.67581975726723,46.18539049569339
Fruits,Berries,22.99708540804206,74.69483988225862,48.84596264515034
Pulses,Green Gram,74.64989000033458,121.58360743852019,98.11674871942739
Pulses,Lentils,88.19396719299591,121.22014404511508,104.7070556190555
Fruits,Berries,24.137040461782846,51.882108382557746,38.009574422170296
Fruits,Figs,66.6861243477565,102.5324295223885,84.6092769350725
Pulses,Black-eyed Peas,27.83042745821358,69.77578472177964,48.80310608999661
Vegetables,Kale,113.76378657338569,172.46786700483614,143.1158267891109
Vegetables,Cucumber,67.73913622905646,103.6813305280384,85.71023337854743
Vegetables,Beetroot,120.61477161292756,147.06308635318823,133.83892898305788
Pulses,Chickpeas,97.55548308189572,122.17420094967568,109.8648420157857
Fruits,Papaya,97.66942088557347,144.82702971575986,121.24822530066666
Fruits,Guava,87.38681426616098,131.95820147224447,109.67250786920272
Fruits,Papaya,39.77605986367396,49.413590662607376,44.59482526314066
Pulses,Soybeans,120.93234206239961,184.21396167534206,152.57315186887084
Fruits,Pomegranate,48.1740455458482,83.40861287337708,65.79132920961264
Fruits,Grapefruit,91.5467525010468,138.07047687132348,114.80861468618514
Fruits,Pineapple,55.23490203797695,81.93536797734572,68.58513500766134
Grains,Brown Rice,119.62323265774951,160.95547218336216,140.28935242055584
Pulses,Green Gram,69.52880094283607,122.8916483013517,96.21022462209388
Fruits,Guava,46.460380636144805,62.14899782903564,54.30468923259022
Vegetables,Kale,87.56043568720384,137.0933937905521,112.32691473887797
Pulses,Soybeans,57.54443957363655,110.31509958306503,83.9297695783508
Pulses,Chickpeas,95.47863555048005,113.01326161647243,104.24594858347623
Vegetables,Broccoli,45.90228283612432,65.9081170058646,55.90519992099446
Pulses,Soybeans,124.70195161896288,170.93330469964383,147.81762815930335
Fruits,Oranges,120.77109003308436,150.1131736182001,135.44213182564224
Pulses,Black Gram,74.84368337233903,111.74128567976874,93.29248452605388
Fruits,Melons,25.690549986305054,51.774980305303295,38.73276514580417
Fruits,Blueberries,88.4329015085811,150.90078035544903,119.66684093201506
Grains,Whole Wheat,79.54799597342404,138.16032609872548,108.85416103607476
Vegetables,Tomatoes,42.37240721671471,89.1944789195733,65.78344306814401
Fruits,Avocado,62.04658539594875,89.6260460880885,75.83631574201863
Vegetables,Drumsticks,102.125392977346,168.17229060633585,135.14884179184094
Fruits,Blueberries,93.20588901072882,140.71324463597338,116.95956682335111
Vegetables,Okra,51.83997010946456,97.07249811068145,74.45623411007301
Vegetables,Carrots,90.80519864145045,125.71231458737606,108.25875661441324
Fruits,Oranges,123.5590604431259,164.33940818513523,143.94923431413056
Vegetables,Drumsticks,52.32657399601427,65.29787577098001,58.81222488349714
Vegetables,Spinach,95.09934295228854,123.66736785714122,109.38335540471488
Fruits,Pomegranate,79.5354446472225,108.24720198081373,93.89132331401811
Fruits,Avocado,28.25222388763503,49.51553778276001,38.88388083519752
Vegetables,Spinach,106.3879680387357,146.61200784402465,126.49998794138017
Fruits,Guava,93.16261495344392,127.10446240160141,110.13353867752267
Vegetables,Bell Peppers,110.19560115839775,137.91513642123135,124.05536878981455
Grains,Oats,107.63996103992417,132.2668004681293,119.95338075402674
Fruits,Berries,27.363503323420023,68.53690539671506,47.95020436006754
Fruits,Dates,90.00072735189092,102.2086700776191,96.10469871475502
Fruits,Berries,111.61596956713035,155.29757971475775,133.45677464094405
Vegetables,Beetroot,38.03502807348994,88.01947147617115,63.027249774830544
Fruits,Figs,74.06605581677383,112.6227525050237,93.34440416089876
Fruits,Figs,63.03821572502929,106.65698210410099,84.84759891456514
Fruits,Papaya,93.74327901927212,138.65554267500846,116.19941084714029
Vegetables,Cauliflower,29.30669642256319,78.19148163495277,53.74908902875798
Vegetables,Kale,118.85694265656939,156.78382064103454,137.82038164880197
Fruits,Melons,119.6338161936092,157.36668689966947,138.50025154663933
Pulses,Soybeans,100.47693138515027,123.17366339861209,111.82529739188118
Grains,Oats,113.00433445969075,130.93232139524068,121.96832792746571
Vegetables,Beetroot,37.2202855666499,88.85612112014779,63.03820334339885
Fruits,Figs,94.41078792716233,143.2597169000276,118.83525241359496
Vegetables,Bell Peppers,39.38746281310726,56.468876478469426,47.928169645788344
Fruits,Apples,95.54395766180612,142.06795638291004,118.80595702235809
Vegetables,Broccoli,43.4701691038905,65.99505342373689,54.732611263813695
Grains,Brown Rice,45.75199631297799,59.418835786210195,52.58541604959409
Fruits,Guava,64.15551622695885,82.40018146841471,73.27784884768678
Vegetables,Asparagus,26.437080411192536,73.86076692390974,50.14892366755114
Fruits,Blueberries,27.359635694480016,71.77905291020527,49.56934430234264
Vegetables,Kale,108.52974389626944,177.16039359809096,142.8450687471802
Vegetables,Bitter Gourd,74.90221331982147,83.001128188129,78.95167075397524
Vegetables,Cabbage,56.009917383505986,105.5822621834103,80.79608978345814
Fruits,Oranges,122.08120782451384,158.976205870428,140.52870684747091
Vegetables,Cucumber,26.015482995777646,52.94806528706469,39.48177414142117
Grains,Brown Rice,113.83564897027755,155.4293524443118,134.63250070729467
Vegetables,Asparagus,55.523410274911015,66.89510170817267,61.209255991541845
Vegetables,Kale,81.71292228381769,130.64155172939596,106.17723700660682
Fruits,Dates,94.39569800202875,122.64947218676829,108.52258509439852
Fruits,Pineapple,98.26784744387002,168.39203340810235,133.3299404259862
Fruits,Melons,118.07271281045305,154.6959471205039,136.38432996547846
Fruits,Avocado,79.87924062607028,120.18706019217122,100.03315040912075
Fruits,Grapefruit,109.19286713440859,140.16578130123992,124.67932421782425
Fruits,Pomegranate,109.72437774824081,133.26915486050834,121.49676630437457
Pulses,Lentils,100.41700164229722,142.2616463289035,121.33932398560037
Grains,Ragi,110.39181064193528,159.8839593388608,135.13788499039805
Grains,Quinoa,73.06291415593878,124.24856012134619,98.65573713864248
Vegetables,Cabbage,92.93198729708593,142.7483721353345,117.84017971621022
Fruits,Figs,66.11730332802856,102.44713877985023,84.2822210539394
Fruits,Blueberries,92.39929544908046,142.63670034731823,117.51799789819934
Vegetables,Beetroot,101.93393884321115,152.86437382389784,127.39915633355449
Vegetables,Asparagus,52.74324644144119,83.83455815146095,68.28890229645107
Vegetables,Drumsticks,52.37659453982058,65.19696345105493,58.78677899543776
Vegetables,Broccoli,84.93651788289078,100.20038068069005,92.56844928179041
Vegetables,Bell Peppers,110.04259022109761,150.57732459788645,130.30995740949203
Fruits,Apples,104.39576266220536,157.60865126969344,131.0022069659494
Vegetables,Cabbage,53.06641604828735,107.00060153280279,80.03350879054507
Grains,Rice,83.57767164482578,119.11959530720326,101.34863347601453
Vegetables,Asparagus,44.080936799818375,102.47871304530796,73.27982492256317
Vegetables,Beetroot,100.05809753941872,148.34565347982124,124.20187550961998
Vegetables,Bell Peppers,108.1175409030494,145.94005813118315,127.02879951711628
Grains,Ragi,108.85042081127497,161.17879910513318,135.01460995820406
Vegetables,Zucchini,95.81554000377359,150.69680119273437,123.25617059825399
